# Elastic line measurement
# Soleil March/2017
# Energy = 849.87 eV
# pixel 	 data 	 fit
8.302500e+02 -1.455701e+02 4.834266e+02
8.307500e+02 1.252369e+02 4.834266e+02
8.312500e+02 4.384835e-02 4.834266e+02
8.317500e+02 2.498508e+02 4.834266e+02
8.322500e+02 7.065777e+01 4.834266e+02
8.327500e+02 1.146474e+01 4.834266e+02
8.332500e+02 -1.277283e+02 4.834266e+02
8.337500e+02 1.420787e+02 4.834266e+02
8.342500e+02 -1.521144e+02 4.834266e+02
8.347500e+02 -2.130741e+01 4.834266e+02
8.352500e+02 -2.050045e+01 4.834266e+02
8.357500e+02 -6.969349e+01 4.834266e+02
8.362500e+02 2.711347e+01 4.834266e+02
8.367500e+02 -9.607956e+01 4.834266e+02
8.372500e+02 -8.827260e+01 4.834266e+02
8.377500e+02 9.453436e+01 4.834266e+02
8.382500e+02 1.113413e+02 4.834266e+02
8.387500e+02 -1.085172e+01 4.834266e+02
8.392500e+02 1.089552e+02 4.834266e+02
8.397500e+02 1.276221e+01 4.834266e+02
8.402500e+02 2.355692e+02 4.834266e+02
8.407500e+02 -6.623866e+00 4.834266e+02
8.412500e+02 -2.681690e+01 4.834266e+02
8.417500e+02 3.999006e+01 4.834266e+02
8.422500e+02 -7.320298e+01 4.834266e+02
8.427500e+02 -1.739602e+01 4.834266e+02
8.432500e+02 -7.558905e+01 4.834266e+02
8.437500e+02 -4.778209e+01 4.834266e+02
8.442500e+02 1.270249e+02 4.834266e+02
8.447500e+02 -9.316817e+01 4.834266e+02
8.452500e+02 5.663880e+01 4.834266e+02
8.457500e+02 2.444576e+01 4.834266e+02
8.462500e+02 2.925272e+01 4.834266e+02
8.467500e+02 1.120597e+02 4.834266e+02
8.472500e+02 -7.713335e+01 4.834266e+02
8.477500e+02 -4.632639e+01 4.834266e+02
8.482500e+02 4.548057e+01 4.834266e+02
8.487500e+02 -7.871247e+01 4.834266e+02
8.492500e+02 1.409450e+01 4.834266e+02
8.497500e+02 -1.620985e+02 4.834266e+02
8.502500e+02 -5.429158e+01 4.834266e+02
8.507500e+02 -2.048462e+01 4.834266e+02
8.512500e+02 7.732235e+01 4.834266e+02
8.517500e+02 9.712931e+01 4.834266e+02
8.522500e+02 -1.350637e+02 4.834266e+02
8.527500e+02 -1.725677e+01 4.834266e+02
8.532500e+02 -9.244980e+01 4.834266e+02
8.537500e+02 -2.064284e+01 4.834266e+02
8.542500e+02 4.016412e+01 4.834266e+02
8.547500e+02 1.589711e+02 4.834266e+02
8.552500e+02 -3.822196e+01 4.834266e+02
8.557500e+02 9.585007e+00 4.834266e+02
8.562500e+02 -1.436080e+02 4.834266e+02
8.567500e+02 -1.428011e+02 4.834266e+02
8.572500e+02 -1.399411e+01 4.834266e+02
8.577500e+02 -4.187143e+00 4.834266e+02
8.582500e+02 5.461982e+01 4.834266e+02
8.587500e+02 -1.805732e+02 4.834266e+02
8.592500e+02 -5.976626e+01 4.834266e+02
8.597500e+02 3.604071e+01 4.834266e+02
8.602500e+02 1.984767e+01 4.834266e+02
8.607500e+02 -3.234537e+01 4.834266e+02
8.612500e+02 1.694616e+02 4.834266e+02
8.617500e+02 1.382686e+02 4.834266e+02
8.622500e+02 3.620755e+02 4.834266e+02
8.627500e+02 1.178825e+02 4.834266e+02
8.632500e+02 1.056894e+02 4.834266e+02
8.637500e+02 2.074964e+02 4.834266e+02
8.642500e+02 -3.469663e+01 4.834266e+02
8.647500e+02 1.771103e+02 4.834266e+02
8.652500e+02 -1.130827e+02 4.834266e+02
8.657500e+02 -1.112757e+02 4.834266e+02
8.662500e+02 -9.946878e+01 4.834266e+02
8.667500e+02 1.423382e+02 4.834266e+02
8.672500e+02 -7.485486e+01 4.834266e+02
8.677500e+02 7.952105e+00 4.834266e+02
8.682500e+02 -6.124093e+01 4.834266e+02
8.687500e+02 7.456603e+01 4.834266e+02
8.692500e+02 -7.862701e+01 4.834266e+02
8.697500e+02 1.341800e+02 4.834266e+02
8.702500e+02 6.998692e+01 4.834266e+02
8.707500e+02 2.357939e+02 4.834266e+02
8.712500e+02 4.660084e+01 4.834266e+02
8.717500e+02 -1.165922e+02 4.834266e+02
8.722500e+02 -2.578523e+01 4.834266e+02
8.727500e+02 3.402173e+01 4.834266e+02
8.732500e+02 -5.017131e+01 4.834266e+02
8.737500e+02 2.563565e+01 4.834266e+02
8.742500e+02 2.844262e+01 4.834266e+02
8.747500e+02 4.824958e+01 4.834266e+02
8.752500e+02 -9.434583e-01 4.834266e+02
8.757500e+02 3.586350e+01 4.834266e+02
8.762500e+02 -1.043295e+02 4.834266e+02
8.767500e+02 3.247743e+01 4.834266e+02
8.772500e+02 -9.171561e+01 4.834266e+02
8.777500e+02 4.091354e+00 4.834266e+02
8.782500e+02 3.889832e+01 4.834266e+02
8.787500e+02 -9.229472e+01 4.834266e+02
8.792500e+02 -1.184878e+02 4.834266e+02
8.797500e+02 -3.068080e+01 4.834266e+02
8.802500e+02 3.412617e+01 4.834266e+02
8.807500e+02 -8.306687e+01 4.834266e+02
8.812500e+02 -1.012599e+02 4.834266e+02
8.817500e+02 -5.445295e+01 4.834266e+02
8.822500e+02 9.635402e+01 4.834266e+02
8.827500e+02 -6.883902e+01 4.834266e+02
8.832500e+02 9.696794e+01 4.834266e+02
8.837500e+02 6.677490e+01 4.834266e+02
8.842500e+02 -1.541813e+01 4.834266e+02
8.847500e+02 -4.661117e+01 4.834266e+02
8.852500e+02 -2.138042e+02 4.834266e+02
8.857500e+02 7.002753e+00 4.834266e+02
8.862500e+02 -5.719029e+01 4.834266e+02
8.867500e+02 -4.638332e+01 4.834266e+02
8.872500e+02 -6.657636e+01 4.834266e+02
8.877500e+02 7.323060e+01 4.834266e+02
8.882500e+02 -1.996244e+01 4.834266e+02
8.887500e+02 3.884453e+01 4.834266e+02
8.892500e+02 -2.234851e+01 4.834266e+02
8.897500e+02 7.645845e+01 4.834266e+02
8.902500e+02 9.426541e+01 4.834266e+02
8.907500e+02 -3.292762e+01 4.834266e+02
8.912500e+02 -3.312066e+01 4.834266e+02
8.917500e+02 7.268630e+01 4.834266e+02
8.922500e+02 9.249326e+01 4.834266e+02
8.927500e+02 1.430023e+01 4.834266e+02
8.932500e+02 8.910719e+01 4.834266e+02
8.937500e+02 4.091415e+01 4.834266e+02
8.942500e+02 8.572111e+01 4.834266e+02
8.947500e+02 -5.447192e+01 4.834266e+02
8.952500e+02 1.683350e+02 4.834266e+02
8.957500e+02 3.614200e+01 4.834266e+02
8.962500e+02 2.989490e+02 4.834266e+02
8.967500e+02 1.017559e+02 4.834266e+02
8.972500e+02 -1.043711e+01 4.834266e+02
8.977500e+02 7.736985e+01 4.834266e+02
8.982500e+02 2.817681e+01 4.834266e+02
8.987500e+02 -2.140162e+02 4.834266e+02
8.992500e+02 -1.522093e+02 4.834266e+02
8.997500e+02 -2.340230e+01 4.834266e+02
9.002500e+02 -1.045953e+02 4.834266e+02
9.007500e+02 1.252116e+02 4.834266e+02
9.012500e+02 -1.398141e+01 4.834266e+02
9.017500e+02 2.282555e+01 4.834266e+02
9.022500e+02 6.632513e+00 4.834266e+02
9.027500e+02 1.334395e+02 4.834266e+02
9.032500e+02 -8.575356e+01 4.834266e+02
9.037500e+02 3.405340e+01 4.834266e+02
9.042500e+02 1.198604e+02 4.834266e+02
9.047500e+02 1.066673e+02 4.834266e+02
9.052500e+02 -1.075257e+02 4.834266e+02
9.057500e+02 -1.067188e+02 4.834266e+02
9.062500e+02 2.208821e+01 4.834266e+02
9.067500e+02 1.889517e+01 4.834266e+02
9.072500e+02 1.147021e+02 4.834266e+02
9.077500e+02 4.650910e+01 4.834266e+02
9.082500e+02 -2.326839e+02 4.834266e+02
9.087500e+02 -1.178770e+02 4.834266e+02
9.092500e+02 -7.607001e+01 4.834266e+02
9.097500e+02 1.887369e+02 4.834266e+02
9.102500e+02 -3.945609e+01 4.834266e+02
9.107500e+02 4.935087e+01 4.834266e+02
9.112500e+02 -1.318422e+02 4.834266e+02
9.117500e+02 5.796480e+01 4.834266e+02
9.122500e+02 -5.022824e+01 4.834266e+02
9.127500e+02 -2.142128e+01 4.834266e+02
9.132500e+02 -1.361431e+01 4.834266e+02
9.137500e+02 -9.880735e+01 4.834266e+02
9.142500e+02 -2.040004e+02 4.834266e+02
9.147500e+02 3.806573e+00 4.834266e+02
9.152500e+02 -1.338646e+01 4.834266e+02
9.157500e+02 -1.115795e+02 4.834266e+02
9.162500e+02 -3.377254e+01 4.834266e+02
9.167500e+02 -7.796558e+01 4.834266e+02
9.172500e+02 -3.115861e+01 4.834266e+02
9.177500e+02 -1.613517e+02 4.834266e+02
9.182500e+02 -1.415447e+02 4.834266e+02
9.187500e+02 -5.073773e+01 4.834266e+02
9.192500e+02 -1.439308e+02 4.834266e+02
9.197500e+02 -8.912380e+01 4.834266e+02
9.202500e+02 7.568316e+01 4.834266e+02
9.207500e+02 -3.850988e+01 4.834266e+02
9.212500e+02 -3.702915e+00 4.834266e+02
9.217500e+02 -7.889595e+01 4.834266e+02
9.222500e+02 1.579110e+02 4.834266e+02
9.227500e+02 4.971797e+01 4.834266e+02
9.232500e+02 7.852493e+01 4.834266e+02
9.237500e+02 1.033319e+02 4.834266e+02
9.242500e+02 1.051389e+02 4.834266e+02
9.247500e+02 -1.980542e+02 4.834266e+02
9.252500e+02 -2.152472e+02 4.834266e+02
9.257500e+02 -1.844403e+02 4.834266e+02
9.262500e+02 -1.916333e+02 4.834266e+02
9.267500e+02 -1.826329e+00 4.834266e+02
9.272500e+02 -1.670194e+02 4.834266e+02
9.277500e+02 1.217876e+02 4.834266e+02
9.282500e+02 -1.034054e+02 4.834266e+02
9.287500e+02 -1.159848e+01 4.834266e+02
9.292500e+02 6.020848e+01 4.834266e+02
9.297500e+02 -3.898455e+01 4.834266e+02
9.302500e+02 1.678224e+02 4.834266e+02
9.307500e+02 1.246294e+02 4.834266e+02
9.312500e+02 2.094363e+02 4.834266e+02
9.317500e+02 3.824330e+01 4.834266e+02
9.322500e+02 1.530503e+02 4.834266e+02
9.327500e+02 -5.914278e+01 4.834266e+02
9.332500e+02 3.366418e+01 4.834266e+02
9.337500e+02 -2.952885e+01 4.834266e+02
9.342500e+02 -1.372189e+01 4.834266e+02
9.347500e+02 -6.091493e+01 4.834266e+02
9.352500e+02 -4.710797e+01 4.834266e+02
9.357500e+02 1.769899e+01 4.834266e+02
9.362500e+02 -4.549404e+01 4.834266e+02
9.367500e+02 -2.168708e+01 4.834266e+02
9.372500e+02 -1.448801e+02 4.834266e+02
9.377500e+02 -7.907316e+01 4.834266e+02
9.382500e+02 2.673381e+01 4.834266e+02
9.387500e+02 3.025408e+02 4.834266e+02
9.392500e+02 -1.365227e+01 4.834266e+02
9.397500e+02 3.601547e+02 4.834266e+02
9.402500e+02 4.296166e+01 4.834266e+02
9.407500e+02 5.976862e+01 4.834266e+02
9.412500e+02 -1.044244e+02 4.834266e+02
9.417500e+02 9.382544e+00 4.834266e+02
9.422500e+02 -5.810494e+00 4.834266e+02
9.427500e+02 -1.040035e+02 4.834266e+02
9.432500e+02 2.780343e+01 4.834266e+02
9.437500e+02 -1.053896e+02 4.834266e+02
9.442500e+02 1.314174e+02 4.834266e+02
9.447500e+02 1.132243e+02 4.834266e+02
9.452500e+02 2.790313e+02 4.834266e+02
9.457500e+02 2.798382e+02 4.834266e+02
9.462500e+02 -1.233548e+02 4.834266e+02
9.467500e+02 -3.454783e+01 4.834266e+02
9.472500e+02 -1.597409e+02 4.834266e+02
9.477500e+02 -6.393391e+01 4.834266e+02
9.482500e+02 -1.981269e+02 4.834266e+02
9.487500e+02 1.068002e+01 4.834266e+02
9.492500e+02 -2.415130e+02 4.834266e+02
9.497500e+02 -1.197061e+02 4.834266e+02
9.502500e+02 -2.678991e+02 4.834266e+02
9.507500e+02 -3.609213e+01 4.834266e+02
9.512500e+02 1.727148e+02 4.834266e+02
9.517500e+02 -7.847821e+01 4.834266e+02
9.522500e+02 1.513288e+02 4.834266e+02
9.527500e+02 4.313572e+01 4.834266e+02
9.532500e+02 7.894268e+01 4.834266e+02
9.537500e+02 9.274964e+01 4.834266e+02
9.542500e+02 -6.044340e+01 4.834266e+02
9.547500e+02 -1.506364e+02 4.834266e+02
9.552500e+02 -1.138295e+02 4.834266e+02
9.557500e+02 1.109775e+02 4.834266e+02
9.562500e+02 -1.321555e+01 4.834266e+02
9.567500e+02 8.259142e+01 4.834266e+02
9.572500e+02 -1.346016e+02 4.834266e+02
9.577500e+02 4.720534e+01 4.834266e+02
9.582500e+02 -5.698770e+01 4.834266e+02
9.587500e+02 3.281927e+01 4.834266e+02
9.592500e+02 -6.337377e+01 4.834266e+02
9.597500e+02 8.443319e+01 4.834266e+02
9.602500e+02 -2.337598e+02 4.834266e+02
9.607500e+02 1.310471e+02 4.834266e+02
9.612500e+02 -3.391459e+02 4.834266e+02
9.617500e+02 3.566104e+01 4.834266e+02
9.622500e+02 5.846800e+01 4.834266e+02
9.627500e+02 1.162750e+02 4.834266e+02
9.632500e+02 5.508193e+01 4.834266e+02
9.637500e+02 1.298889e+02 4.834266e+02
9.642500e+02 -8.030415e+01 4.834266e+02
9.647500e+02 6.650282e+01 4.834266e+02
9.652500e+02 2.930978e+01 4.834266e+02
9.657500e+02 -7.788326e+01 4.834266e+02
9.662500e+02 2.392370e+01 4.834266e+02
9.667500e+02 -2.526933e+01 4.834266e+02
9.672500e+02 -4.346237e+01 4.834266e+02
9.677500e+02 -6.655410e+00 4.834266e+02
9.682500e+02 7.715155e+01 4.834266e+02
9.687500e+02 -5.004149e+01 4.834266e+02
9.692500e+02 1.057655e+02 4.834266e+02
9.697500e+02 -3.742756e+01 4.834266e+02
9.702500e+02 6.337940e+01 4.834266e+02
9.707500e+02 2.221864e+02 4.834266e+02
9.712500e+02 1.359933e+02 4.834266e+02
9.717500e+02 1.478003e+02 4.834266e+02
9.722500e+02 4.606073e+02 4.834266e+02
9.727500e+02 1.844142e+02 4.834266e+02
9.732500e+02 3.852212e+02 4.834266e+02
9.737500e+02 1.630281e+02 4.834266e+02
9.742500e+02 6.883510e+01 4.834266e+02
9.747500e+02 -1.035794e+01 4.834266e+02
9.752500e+02 -1.885510e+02 4.834266e+02
9.757500e+02 1.262560e+02 4.834266e+02
9.762500e+02 -1.989370e+02 4.834266e+02
9.767500e+02 -4.413009e+01 4.834266e+02
9.772500e+02 1.676876e+00 4.834266e+02
9.777500e+02 -1.451616e+01 4.834266e+02
9.782500e+02 3.682908e+02 4.834266e+02
9.787500e+02 2.560978e+02 4.834266e+02
9.792500e+02 5.479047e+02 4.834266e+02
9.797500e+02 7.571169e+01 4.834266e+02
9.802500e+02 2.665187e+02 4.834266e+02
9.807500e+02 3.823256e+02 4.834266e+02
9.812500e+02 1.291326e+02 4.834266e+02
9.817500e+02 4.349395e+02 4.834266e+02
9.822500e+02 1.257465e+02 4.834266e+02
9.827500e+02 3.335535e+02 4.834266e+02
9.832500e+02 6.936043e+01 4.834266e+02
9.837500e+02 1.731674e+02 4.834266e+02
9.842500e+02 1.599744e+02 4.834266e+02
9.847500e+02 -7.421869e+01 4.834266e+02
9.852500e+02 5.458827e+01 4.834266e+02
9.857500e+02 6.395237e+00 4.834266e+02
9.862500e+02 2.952022e+02 4.834266e+02
9.867500e+02 2.460092e+02 4.834266e+02
9.872500e+02 4.068161e+02 4.834266e+02
9.877500e+02 3.266231e+02 4.834266e+02
9.882500e+02 8.443005e+01 4.834266e+02
9.887500e+02 1.762370e+02 4.834266e+02
9.892500e+02 5.060440e+02 4.834266e+02
9.897500e+02 4.638509e+02 4.834266e+02
9.902500e+02 5.806579e+02 4.834266e+02
9.907500e+02 9.014649e+02 4.834266e+02
9.912500e+02 6.372718e+02 4.834266e+02
9.917500e+02 5.350788e+02 4.834266e+02
9.922500e+02 7.278857e+02 4.834266e+02
9.927500e+02 7.006927e+02 4.834266e+02
9.932500e+02 8.824997e+02 4.834266e+02
9.937500e+02 6.913066e+02 4.834266e+02
9.942500e+02 6.971136e+02 4.834266e+02
9.947500e+02 7.209206e+02 4.834266e+02
9.952500e+02 1.627275e+02 4.834266e+02
9.957500e+02 7.445345e+02 4.834266e+02
9.962500e+02 -2.156586e+02 4.834266e+02
9.967500e+02 9.251484e+02 4.834266e+02
9.972500e+02 9.695537e+01 4.834266e+02
9.977500e+02 5.977623e+02 4.834266e+02
9.982500e+02 1.595693e+02 4.834266e+02
9.987500e+02 2.163763e+02 4.834266e+02
9.992500e+02 -1.318168e+02 4.834266e+02
9.997500e+02 2.119902e+02 4.834266e+02
1.000250e+03 1.787971e+02 4.834266e+02
1.000750e+03 7.560411e+01 4.834266e+02
1.001250e+03 4.344111e+02 4.834266e+02
1.001750e+03 9.821803e+01 4.834266e+02
1.002250e+03 7.500250e+02 4.834266e+02
1.002750e+03 1.128320e+02 4.834266e+02
1.003250e+03 7.426389e+02 4.834266e+02
1.003750e+03 8.704459e+02 4.834266e+02
1.004250e+03 6.872528e+02 4.834266e+02
1.004750e+03 1.085060e+03 4.834266e+02
1.005250e+03 1.054867e+03 4.834266e+02
1.005750e+03 9.406737e+02 4.834266e+02
1.006250e+03 1.482481e+03 4.834266e+02
1.006750e+03 1.542288e+03 4.834266e+02
1.007250e+03 8.950946e+02 4.834266e+02
1.007750e+03 1.268902e+03 4.834266e+02
1.008250e+03 9.777085e+02 4.834266e+02
1.008750e+03 1.659516e+03 4.834266e+02
1.009250e+03 1.266322e+03 4.834266e+02
1.009750e+03 8.921294e+02 4.834266e+02
1.010250e+03 1.268936e+03 4.834266e+02
1.010750e+03 1.430743e+03 4.834266e+02
1.011250e+03 1.663550e+03 4.834266e+02
1.011750e+03 1.020357e+03 4.834266e+02
1.012250e+03 2.053164e+03 4.834266e+02
1.012750e+03 1.487971e+03 4.834266e+02
1.013250e+03 1.332778e+03 4.834266e+02
1.013750e+03 1.454585e+03 4.834267e+02
1.014250e+03 1.817392e+03 4.834269e+02
1.014750e+03 2.187199e+03 4.834274e+02
1.015250e+03 2.176006e+03 4.834288e+02
1.015750e+03 2.849813e+03 4.834324e+02
1.016250e+03 3.159620e+03 4.834418e+02
1.016750e+03 3.839427e+03 4.834652e+02
1.017250e+03 3.700234e+03 4.835218e+02
1.017750e+03 5.050041e+03 4.836553e+02
1.018250e+03 4.206848e+03 4.839611e+02
1.018750e+03 4.467655e+03 4.846425e+02
1.019250e+03 4.450462e+03 4.861186e+02
1.019750e+03 5.278269e+03 4.892270e+02
1.020250e+03 5.530076e+03 4.955908e+02
1.020750e+03 5.830883e+03 5.082545e+02
1.021250e+03 6.403690e+03 5.327468e+02
1.021750e+03 5.832497e+03 5.787813e+02
1.022250e+03 7.515303e+03 6.628547e+02
1.022750e+03 8.516110e+03 8.120287e+02
1.023250e+03 9.830917e+03 1.069135e+03
1.023750e+03 1.391072e+04 1.499499e+03
1.024250e+03 1.426853e+04 2.198958e+03
1.024750e+03 1.700534e+04 3.302488e+03
1.025250e+03 2.068315e+04 4.992027e+03
1.025750e+03 2.200895e+04 7.501379e+03
1.026250e+03 2.725676e+04 1.111532e+04
1.026750e+03 3.102457e+04 1.615968e+04
1.027250e+03 3.666337e+04 2.297943e+04
1.027750e+03 4.743118e+04 3.190297e+04
1.028250e+03 5.324999e+04 4.319306e+04
1.028750e+03 6.368279e+04 5.698796e+04
1.029250e+03 7.516260e+04 7.324001e+04
1.029750e+03 8.816541e+04 9.166198e+04
1.030250e+03 1.007952e+05 1.116936e+05
1.030750e+03 1.212330e+05 1.324998e+05
1.031250e+03 1.350638e+05 1.530090e+05
1.031750e+03 1.650366e+05 1.719932e+05
1.032250e+03 1.748424e+05 1.881845e+05
1.032750e+03 2.016342e+05 2.004125e+05
1.033250e+03 2.102071e+05 2.077440e+05
1.033750e+03 2.252169e+05 2.096001e+05
1.034250e+03 2.170447e+05 2.058323e+05
1.034750e+03 2.138515e+05 1.967414e+05
1.035250e+03 1.932023e+05 1.830385e+05
1.035750e+03 1.685501e+05 1.657526e+05
1.036250e+03 1.406989e+05 1.461035e+05
1.036750e+03 1.133177e+05 1.253604e+05
1.037250e+03 9.451451e+04 1.047091e+05
1.037750e+03 7.113732e+04 8.514738e+04
1.038250e+03 6.016313e+04 6.741852e+04
1.038750e+03 4.618293e+04 5.198739e+04
1.039250e+03 3.810474e+04 3.905425e+04
1.039750e+03 3.092755e+04 2.859652e+04
1.040250e+03 2.321535e+04 2.042640e+04
1.040750e+03 2.098416e+04 1.425243e+04
1.041250e+03 1.617297e+04 9.735661e+03
1.041750e+03 1.526178e+04 6.534358e+03
1.042250e+03 1.180958e+04 4.334921e+03
1.042750e+03 1.377139e+04 2.869412e+03
1.043250e+03 1.150720e+04 1.922019e+03
1.043750e+03 1.085200e+04 1.327615e+03
1.044250e+03 1.068381e+04 9.655654e+02
1.044750e+03 1.015062e+04 7.514276e+02
1.045250e+03 8.537424e+03 6.284147e+02
1.045750e+03 9.420231e+03 5.597679e+02
1.046250e+03 7.005038e+03 5.225483e+02
1.046750e+03 8.262845e+03 5.029389e+02
1.047250e+03 5.700652e+03 4.928983e+02
1.047750e+03 5.453459e+03 4.879015e+02
1.048250e+03 5.136266e+03 4.854842e+02
1.048750e+03 4.377073e+03 4.843474e+02
1.049250e+03 4.747879e+03 4.838277e+02
1.049750e+03 3.446686e+03 4.835966e+02
1.050250e+03 3.304493e+03 4.834967e+02
1.050750e+03 2.747300e+03 4.834548e+02
1.051250e+03 3.082107e+03 4.834376e+02
1.051750e+03 2.399914e+03 4.834308e+02
1.052250e+03 3.070721e+03 4.834281e+02
1.052750e+03 2.973528e+03 4.834271e+02
1.053250e+03 2.269335e+03 4.834268e+02
1.053750e+03 2.239142e+03 4.834266e+02
1.054250e+03 1.936949e+03 4.834266e+02
1.054750e+03 1.575756e+03 4.834266e+02
1.055250e+03 3.227563e+03 4.834266e+02
1.055750e+03 1.922370e+03 4.834266e+02
1.056250e+03 2.348177e+03 4.834266e+02
1.056750e+03 2.076984e+03 4.834266e+02
1.057250e+03 1.492791e+03 4.834266e+02
1.057750e+03 2.543598e+03 4.834266e+02
1.058250e+03 2.179405e+03 4.834266e+02
1.058750e+03 2.982212e+03 4.834266e+02
1.059250e+03 2.415019e+03 4.834266e+02
1.059750e+03 2.710826e+03 4.834266e+02
1.060250e+03 1.159633e+03 4.834266e+02
1.060750e+03 1.921440e+03 4.834266e+02
1.061250e+03 1.255247e+03 4.834266e+02
1.061750e+03 2.110054e+03 4.834266e+02
1.062250e+03 2.595860e+03 4.834266e+02
1.062750e+03 1.830667e+03 4.834266e+02
1.063250e+03 1.882474e+03 4.834266e+02
1.063750e+03 1.520281e+03 4.834266e+02
1.064250e+03 1.512088e+03 4.834266e+02
1.064750e+03 2.297895e+03 4.834266e+02
1.065250e+03 1.674702e+03 4.834266e+02
1.065750e+03 1.635509e+03 4.834266e+02
1.066250e+03 1.849316e+03 4.834266e+02
1.066750e+03 1.252123e+03 4.834266e+02
1.067250e+03 1.140930e+03 4.834266e+02
1.067750e+03 1.102737e+03 4.834266e+02
1.068250e+03 1.115544e+03 4.834266e+02
1.068750e+03 1.244351e+03 4.834266e+02
1.069250e+03 1.516158e+03 4.834266e+02
1.069750e+03 1.096965e+03 4.834266e+02
1.070250e+03 8.427719e+02 4.834266e+02
1.070750e+03 6.355788e+02 4.834266e+02
1.071250e+03 8.333858e+02 4.834266e+02
1.071750e+03 1.086193e+03 4.834266e+02
1.072250e+03 8.359997e+02 4.834266e+02
1.072750e+03 8.528067e+02 4.834266e+02
1.073250e+03 5.076137e+02 4.834266e+02
1.073750e+03 3.914206e+02 4.834266e+02
1.074250e+03 3.552276e+02 4.834266e+02
1.074750e+03 6.780345e+02 4.834266e+02
1.075250e+03 1.019842e+03 4.834266e+02
1.075750e+03 3.246485e+02 4.834266e+02
1.076250e+03 7.064554e+02 4.834266e+02
1.076750e+03 2.362624e+02 4.834266e+02
1.077250e+03 5.360694e+02 4.834266e+02
1.077750e+03 2.278763e+02 4.834266e+02
1.078250e+03 8.366833e+02 4.834266e+02
1.078750e+03 6.604902e+02 4.834266e+02
1.079250e+03 7.682972e+02 4.834266e+02
1.079750e+03 5.791042e+02 4.834266e+02
1.080250e+03 6.549111e+02 4.834266e+02
1.080750e+03 4.167181e+02 4.834266e+02
1.081250e+03 5.795251e+02 4.834266e+02
1.081750e+03 8.593320e+02 4.834266e+02
1.082250e+03 7.631390e+02 4.834266e+02
1.082750e+03 8.019459e+02 4.834266e+02
1.083250e+03 4.487529e+02 4.834266e+02
1.083750e+03 4.305599e+02 4.834266e+02
1.084250e+03 1.883668e+02 4.834266e+02
1.084750e+03 8.061738e+02 4.834266e+02
1.085250e+03 6.659808e+02 4.834266e+02
1.085750e+03 1.113788e+03 4.834266e+02
1.086250e+03 6.775947e+02 4.834266e+02
1.086750e+03 8.754016e+02 4.834266e+02
1.087250e+03 9.220861e+01 4.834266e+02
1.087750e+03 4.040156e+02 4.834266e+02
1.088250e+03 2.778225e+02 4.834266e+02
1.088750e+03 1.736295e+02 4.834266e+02
1.089250e+03 7.144365e+02 4.834266e+02
1.089750e+03 2.002434e+02 4.834266e+02
1.090250e+03 2.380504e+02 4.834266e+02
1.090750e+03 8.718573e+02 4.834266e+02
1.091250e+03 4.596643e+02 4.834266e+02
1.091750e+03 5.164713e+02 4.834266e+02
1.092250e+03 4.992782e+02 4.834266e+02
1.092750e+03 2.980852e+02 4.834266e+02
1.093250e+03 1.868922e+02 4.834266e+02
1.093750e+03 4.796991e+02 4.834266e+02
1.094250e+03 1.255061e+02 4.834266e+02
1.094750e+03 3.323130e+02 4.834266e+02
1.095250e+03 2.371200e+02 4.834266e+02
1.095750e+03 2.329270e+02 4.834266e+02
1.096250e+03 -5.266067e+00 4.834266e+02
1.096750e+03 3.035409e+02 4.834266e+02
1.097250e+03 -2.636521e+02 4.834266e+02
1.097750e+03 6.011548e+02 4.834266e+02
1.098250e+03 4.749618e+02 4.834266e+02
1.098750e+03 7.417687e+02 4.834266e+02
1.099250e+03 5.655757e+02 4.834266e+02
1.099750e+03 3.843827e+02 4.834266e+02
1.100250e+03 5.211896e+02 4.834266e+02
1.100750e+03 5.559966e+02 4.834266e+02
1.101250e+03 2.888036e+02 4.834266e+02
1.101750e+03 1.196105e+02 4.834266e+02
1.102250e+03 2.334175e+02 4.834266e+02
1.102750e+03 -6.577556e+01 4.834266e+02
1.103250e+03 4.340314e+02 4.834266e+02
1.103750e+03 2.958384e+02 4.834266e+02
1.104250e+03 5.436453e+02 4.834266e+02
1.104750e+03 1.434523e+02 4.834266e+02
1.105250e+03 1.612593e+02 4.834266e+02
1.105750e+03 3.306622e+01 4.834266e+02
1.106250e+03 5.487318e+01 4.834266e+02
1.106750e+03 -1.763199e+02 4.834266e+02
1.107250e+03 -8.551289e+01 4.834266e+02
1.107750e+03 1.282941e+02 4.834266e+02
1.108250e+03 2.410103e+01 4.834266e+02
1.108750e+03 2.359080e+02 4.834266e+02
1.109250e+03 -1.752850e+02 4.834266e+02
1.109750e+03 1.995219e+02 4.834266e+02
1.110250e+03 -2.126711e+02 4.834266e+02
1.110750e+03 2.413584e+01 4.834266e+02
1.111250e+03 5.894281e+01 4.834266e+02
1.111750e+03 3.577498e+02 4.834266e+02
1.112250e+03 9.055673e+01 4.834266e+02
1.112750e+03 5.023637e+02 4.834266e+02
1.113250e+03 -1.148293e+02 4.834266e+02
1.113750e+03 5.549776e+02 4.834266e+02
1.114250e+03 -1.192154e+02 4.834266e+02
1.114750e+03 1.825915e+02 4.834266e+02
1.115250e+03 -9.160149e+01 4.834266e+02
1.115750e+03 7.920547e+01 4.834266e+02
1.116250e+03 1.520124e+02 4.834266e+02
1.116750e+03 4.181939e+01 4.834266e+02
